,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,review_clean
10,445900,5,True,"04 10, 2016",AZSMTNCA01OVT,B00KJ260K8,{'Color:': ' Plass'},S. Shaw,Very happy with this screen protector.  Fit phone perfectly and was easy to install.  My daughter much prefers this PLASS protector over the glass screen protector on her iPod.,Very happy with this screen protector,1460246400,,,install phone perfectly much fit plass prefers screen happy ipod daughter protector glass easy
11,1045085,5,True,"05 20, 2015",A2QV5Y817PWHIW,B007AJ09QY,,CARLOS PLAZA,Excellent,Five Stars,1432080000,,,excellent
12,113132,5,False,"12 26, 2012",A1GRW9B3LHF098,B007HISFO6,,Veronica Nieto,Hasn't given me any problems and its length is an extra plus! Had it for two weeks already hopefully it stays working as promised!,Awesome,1356480000,,,problem length plus week already two work hopefully extra stay promise give
13,1029882,5,True,"12 7, 2016",AWD102J4CWQU7,B000VMPWFA,{'Color:': ' Black'},D. G. Brown,worked fine in Europe and hooking up safely all of my electrical appliances and surge protector,Five Stars,1481068800,,,fine safely electrical hook surge protector europe appliance work
14,181744,5,False,"10 10, 2014",A2F82AIJSDKRPR,B00AAT27SY,,Joyce Peterman,"While I really loved this case, I went back to using my extended battery. I wish they made a case just like this for the bigger batteries!! I really have no complaints about this case though. It fit nice and looked great. I just prefer the extra bulk of the extended battery (I have a Hyperion) and the amazing battery life. Again, if you're thinking of getting this case - just get it, you won't be disappointed. It's freaking adorable.",Sweet case!,1412899200,,,get nice think hyperion case extend fit great disappointed big amaze adorable like go love though battery life look extra prefer really use get complaint bulk back freak make wish battery
15,91375,5,True,"12 15, 2012",AUAPKE995NZLL,B0065VZ5HQ,,Coldn,"One of the best screen protectors i have used, reminds me of the ones that come with an otterbox case.  very clear and smooth.",Great!,1355529600,,,use case best protector remind smooth screen one come otterbox one clear
16,159813,5,True,"06 12, 2015",A1358QNA09WP7,B009HN5IO4,,rbeavers,Great works with all configuration.,Five Stars,1434067200,,,great work configuration
17,255834,2,True,"03 13, 2017",A28ROP9IMW5L6E,B00D856NOG,{'Color:': ' Black'},TXJL,"I'm a fan of Anker products. I have several replacement batteries and charges that have been just as good as, or better than, the original Samsung batteries and charges that came with my phone. Sturdy as this stand felt, it just didn't work for my devices. I ordered it because it said it was compatible with e-readers and Samsung Galaxy smartphones. I was particularly looking for something to prop my Kindle on when reading or playing games. It didn't fit my Kindle Fire with slim case on it. It didn't fit my Samsung Galaxy S4 with an Otterbox defender case on it. It's too much trouble to remove the cases to use the stand. And for the safety of my devices, I don't want to remove them where they could potentially get knocked over and damaged without a case on. I was able to return this stand with no problems. I'd still buy other Anker products.",Doesn't Work With Cases On Your Device,1489363200,3.0,,case compatible product phone reading much use work samsung charge fire come say order could potentially smartphones problem get several replacement kindle sturdy i'd something trouble device well knock damage otterbox original able good fit game want safety particularly buy felt fan still e-readers remove case play i'm galaxy prop defender without battery return slim anker look stand
18,378748,5,True,"10 7, 2014",A3GC5P4SBRWNU3,B00IGISUTG,,PhylT,Good product and easily applied to phone.  Cannot tell it is on phone.,Five Stars,1412640000,,,product phone tell apply good cannot easily
19,333439,5,True,"05 29, 2014",A2V96B2WEZ3JQI,B00GI3Q4OO,,Mr. Alvin,So far the screen protector seem to work very good so far. By only time will tell. I like the price as well,Protector Screen,1401321600,,,far good work price like screen time seem well tell protector
20,729184,5,True,"02 21, 2016",A2583T8KFO4Y1U,B00WYBFT90,,Andyking,Nice and protect well,Best one u ever find,1456012800,,,well nice protect
21,839298,2,True,"03 29, 2016",A2LTTT8RN8WBVG,B014SART9C,,J. E. Rivera,The magnet drains the phone battery. Otherwise it sticks well.,Battery drain,1459209600,,,well magnet drain otherwise phone stick battery
22,285093,5,True,"10 23, 2013",A3EI930NYTQO4M,B00EJXOU96,"{'Color:': ' Mirror, 3 Pack'}",Elizabeth kolarik,Really easy to put on. No bubbles. Looks great as a mirror and the screen is clear to read. Good buy,mirror screen protectors,1382486400,,,look mirror bubble good great screen read put really buy clear easy
23,414105,5,True,"11 9, 2015",A3JTMRGD0N409D,B00JJ8WO6M,,Maicol Stewar Mateus Gonzalez,Excelente,Five Stars,1447027200,,,excelente
24,984090,4,False,"05 7, 2016",A3PEK9H6RG4AMH,B01E5UCWYW,"{'Color:': ' Glacier Silver', 'Style:': ' International Version'}",JoHn,"----------In case u didn't already know that, this phone won't work on Verizon or Sprint, though you will soon be able to get one compatible with these 2 carriers if yo buy directly from hTc, or ur carrier's website. The one on this page is for At&t and T-mobile only in the US, or for international use----------- First I have to say, I don't currently own the S7. I do own the S6 & the htc 10. I compared the M10 & S7 based on few days of use. I like both brands so I'll try to be as fair as possible. Screen: I'm not a pro,so while other reviewers kept talking about depth & black saturation, all I could see is a beautiful, full hd hTc screen, vs a more solid -colored Samsung screen. IMO I prefer how the colors look on the M10 Speed: No winners here, both phone are quick & can do any task u throw at them with equal capacity. If u wanna be too technical the US version of the S7, which comes with an exynos processor does seem to lag slightly, specially with some heavy games! Camera: Image Stabilizer is the winner here. While both 12 MP back cameras seemed to have equally impressive pics, the front ""selfie"" camera on the htc seemed to take much better selfies. Sound: Hands down, the M10 has the best speakers on any phone in the market, period. While I still think the dual bar of the M8 had slightly better sound than the M10, I do think they looked ugly and should have been changed Battery: Both phones have very similar batteries,they both seemed to last almost the whole day with regular use. Browsing, light gaming, internet calling and some netflix. Don't believe htc advertising of 2 day battery. The M10's battery is actually smaller in capacity than most other competitors Design: I have always been a fan of htc's full metal back, and still am, it's actually the reason I bought this one. But I have to say the S7 does look more slick and is slightly lighter than the M10. That's definitely the reason why I took 1 star off. THe htc 10 is slightly heavier than it should, and slightly thicker too. Should definitely have been slimmer & lighter. So , despite the S7 being a dirt & fingerprint magnet ( it is, it will drive u crazy with all those fingerprints!) I think it wins over the design point. Both phones have expendable memory. Both OS are good. However I felt the htc has a much ""cleaner"" operating system, Samsung's touchwiz is just a little too much! To wrap it up, if, like me, u already had the S6 ( i had the edge) don't get the S7, u'll be disappointed for the daily use, since u won't feel that much difference! Get the M10 if U don't have the M9! If u haven't had a Samsung in a while, now is a good time to try it, the phone is really good, but buy a case!",Confused between Galaxy S7 & M10? Read this!,1462579200,12.0,,"know compatible internet phone heavy black directly htc's reviewer capacity crazy much i'll use drive work dual samsung star batteries,they advertising speaker winner like ur pic phone however pro,so prefer dirt slick could market edge u'll wrap verizon actually try image think at&t battery last get selfies hd os take definitely solid disappointed slightly already equally processor color hand bar feel netflix selfie call camera well daily seem carrier look international little really task technical that's fingerprint one website depth magnet despite page win change back light memory yo currently possible whole sprint imo compare impressive regular beautiful similar point reason soon carrier's able believe good fingerprint speed stabilizer t-mobile quick take day talk first design come game light full almost competitor samsung's version equal screen color time game thicker saturation metal fair buy browse felt fan still small operate see clean brand period front day keep winner sound htc exynos buy case wanna i'm since best mp look though system seem ugly specially heavy always say base throw lag difference expendable touchwiz camera slimmer"
25,190795,5,True,"05 31, 2015",A3FLLJ8O8T8YS0,B00AOPNFWQ,"{'Color:': ' Dark Blue/Black', 'Package Type:': ' Standard Packaging'}",Kathryn Weeks,Excellent for it's design and usefulness. Love the kick stand on the back so watch videos.,Five Stars,1433030400,,,videos excellent watch love design back kick usefulness stand
26,441775,4,True,"11 29, 2017",A3PYL1MWHY20AH,B00KFZ4M5E,{'Color:': ' Black'},Chris Cunningham,Works as expected,Works as expected,1511913600,,,work expect
27,1104336,5,True,"11 6, 2017",A3B7DLJOR2BUJ0,B00YBGTC9E,{'Color:': ' Assembly Black'},Ritchie Maharaj,Works perfectly and easy to install.,I love it.,1509926400,,,install work easy perfectly
28,1084345,3,True,"08 4, 2018",A215W1JC7USWRK,B00MOO1CXO,"{'Color:': ' Green/Gray', 'Package Type:': ' Standard Packaging'}",Jay,Outer edges seem durable but screen scratches way too easy,Meh,1533340800,,,outer screen seem durable edge way scratch easy
29,893082,5,True,"12 10, 2016",A1DUI6ENCCYTFK,B01884O0XW,{'Color:': ' Turbo Adapter + Styus'},ValamirCleaver,"With&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/OEM-Motorola-SKN6461A-Micro-USB-Sync-Data-Transfer-Charger-Cord-Cable-support-QC-2-0-Quick-Turbo-Charger/dp/B01GVHMFYO/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">OEM Motorola SKN6461A Micro USB Sync Data Transfer Charger Cord Cable support QC 2.0 Quick Turbo Charger</a>&nbsp;functions properly as a TurboPower charger on my Moto X Pure.",Functions properly as a TurboPower charger with my Moto X Pure,1481328000,,,"class=""a-link-normal turbo data-hook=""product-link-linked quick moto transfer cable cord with&nbsp;<a charger micro qc properly data pure charger</a>&nbsp;functions turbopower usb sync motorola support"
30,477927,3,True,"11 15, 2014",AZ2U1SR4VMES8,B00LOZJJVQ,,Loliaz,Some are striped,Three Stars,1416009600,,,strip
31,383715,5,True,"05 27, 2014",A22A4E4QKH2MLL,B00IM7DZEG,,Ilya,"This is an excellent screen protector. It is made out of high quality glass that applies seamlessly over your screen. I was afraid that I will catch air bubbles like I have in the past with those cheap plastic screen protectors, but this product had zero problems. It came with a cleaning wipe and a high quality fabric cloth as well. It also included a few extra stickers that are used to pick up left over dust particles. After that applying the screen protector was a piece of cake and I got zero air bubbles. The quality of color has not been affected in the least amount and its like nothing is over my screen at all. I highly recumbent this.",Amazing Quality,1401148800,,,dust bubble plastic air fabric particle amount afraid like come cloth extra seamlessly wipe product glass problem least nothing high pick color leave catch affect included quality make apply used protector cheap recumbent zero screen highly get also clean piece excellent cake sticker well past applies protector
32,506221,5,True,"01 31, 2016",A1WS3EB47JBRDV,B00MIZ0WGW,{'Color:': ' Black-blue'},Lady T,provides great protection,Five Stars,1454198400,,,protection provide great
33,919777,5,True,"09 26, 2017",A3JLFYGA8OGFX5,B01A7IDQV4,{'Color:': ' Blue Coral'},AReview4U,"love Spigen cases, and this one is no exception",Love it,1506384000,,,one case love exception spigen
34,500954,5,False,"12 4, 2015",A2NNTL6RTYLPEW,B00ME0HRP0,,Gee,Intial product did not work as intended. Icontacted customer service and they immeadiately sent me a replacement that now work well with my iphone 6s plus.,Intial product did not work as intended. I contacted customer ...,1449187200,,,sent replacement iphone plus work immeadiately customer icontacted intended service intial well product
35,456115,5,True,"06 26, 2015",A337MBPTWNE2K0,B00KVIAP9W,,KWCbasile,Wow!. What a great product to protect my phone,Perfect Screen Protector,1435276800,,,great wow product phone protect
36,435520,1,True,"06 4, 2015",A190MMFOIS762Q,B00K8CS9OO,,Janine S.,I already had to buy a new phone...freezes all the time,One Star,1433376000,,,time already new phone...freezes buy
37,929880,5,True,"10 17, 2017",APXO78FGXSG7D,B01AUC39IC,{'Color:': ' Futura-Slim Pad | Black'},Danielle,love not having to plug in my phone to charge,Five Stars,1508198400,,,plug love phone charge
38,636647,5,False,"02 24, 2015",A177YDP9TU5LJT,B00R1QYASY,{'Color:': ' Navy'},QiChiro,"I bought these for my family, who all gave me the wonderful ability of dropping my phone. My dad thought it'd be cool to buy everyone the exact same white iPhone. Let's just say that Ive been embaressed. Anyways the cases are sturdy and don't feel cheap and thus far has not cracked. I love it! And family can't complain about free cases.",Little brother,1424736000,,,can't case exact far phone free sturdy buy dad iphone drop think let's feel cheap embaressed cool ive ability thus crack wonderful white buy it'd say love complain family anyways everyone give
39,661000,2,True,"04 14, 2015",A1R1BFJCMWX0Y3,B00SXPOCCQ,"{'Color:': ' Cotton Lavender Purple', 'Package Type:': ' Standard Packaging'}",KO,"I bought this case because of all the 5 star reviews. I'm wondering if anyone actually used it with the phone.  The case itself is fine. The color is great. When you put the case on you will have to put the plastic bumper on after putting the rubber on and that was a chore. It was not a simple slip on, it was fighting to get the little plastic pieces into the rubber grooves and plus trying to get everything lined up was just annoying.  Also if you ever want to take it out to clean it so you don't get rings around your phone, that is a horrible pain. After all the on and offs, I don't foresee the plastic pieces that slip in to last more than a few times.  I am super bummed that I spent $17 on this case. Like I said the case looks nice, but it's not what I was expecting at all.",This case is a pain to put on and get off,1428969600,13.0,,look nice phone plastic horrible bumper groove star rubber like ever fight say ring fine actually time last chore get spend anyone take great color simple clean wonder pain put little slip annoy try use offs super want bum line everything also foresee buy put case plus review i'm around expect piece
40,800312,5,False,"09 28, 2015",A1I0MSFPPG74AO,B0129DMTKY,{'Color:': ' Silver'},J Chan,Received very quickly.  Product looks good (not cheap).  Would recommend.,Product looks good (not cheap),1443398400,,,look product would recommend good cheap receive quickly
41,68270,5,True,"11 20, 2014",A1TR3G8YUR8QMG,B005GGBYJ4,,Shutterbug,"It does what it is supposed to do and only costs $8.  What more could you want.  As far as the warranty, it comes in a silver bag which lists an email address for warranty.  No web site or instructions.  There is no statement of warranty so you know nothing about what is covered or how to get it repaired.  If it is like most warranties the shipping cost would be equal to or more than the cost of a new one so why try to get it repaired under warranty.  So the warranty is likely meaningless to most consumers.",Does what it is supposed to do - Warranty useless,1416441600,,,know silver far email nothing statement get likely instruction cost repair covered come warranty want like equal address warranty would web bag could site one try suppose new shipping cost list meaningless consumer
42,1051364,5,True,"06 16, 2016",A6PNWT5V48KGJ,B009WDWBH6,"{'Color:': ' Smoke', 'Package Type:': ' Standard Packaging'}",R. Kiyomura,Excellent case for my old Note phone that I now use as a kind of micro table.,excellent case for my very old Note phone,1466035200,,,excellent use note phone kind micro table old case
43,557975,1,True,"08 31, 2016",A3ND4WJE744YCB,B00NLJ3NPG,{'Style:': ' Glass - Case Friendly'},Justin Manuel,Be careful buying. I purchased a glass screen protector and received a legit ZAGG glass screen protector box with a plastic screen protector inside. Very shady.,Beware,1472601600,,,plastic buying careful receive shady screen purchase box zagg legit protector glass inside
44,788054,5,True,"11 26, 2015",A3U2Z3LBG5APGG,B010VFFU1W,{'Color:': ' 6.6ft Black'},Team Cloud,this is a great cable. It one of the two aftermarket brands google engineer recommend to use with their new phone's,this is a great cable. It one of the two aftermarket brands ...,1448496000,,,great use cable two google phone's recommend engineer one new brand aftermarket
45,415442,5,True,"05 2, 2018",A2SC14S5UMWS19,B00JLVGC60,{'Color:': ' Navy Blue'},kashif,Excellent cover within a good price. Timely delivery.,Five Stars,1525219200,,,cover excellent delivery price good within timely
46,15081,5,True,"10 30, 2012",A3NGOG8Z78AZSD,B001IYSKPY,{'Color:': ' white-3'},Edward Barnett,"I bought this light a few months ago, along with a comparable Eddie Bauer lantern and a no-brand lantern.  Hurricane Sandy rolled through this week, and we had our first real test of the lanterns when the power went out (and stayed out).  The Eddie Bauer lantern was not as bright and lasted only about an hour before going dim.  The no-brand lantern lasted a bit longer but was very difficult to use -- it wasn't configured to put the light where needed.  Our d.lights, on the other hand, performed flawlessly.  We used both the area lantern (the d.light S10) and also this task light (d.light S1).  The area lantern (the S10) kept large (15x30 foot) living spaces lit well enough to work (preparing dinner, etc.).  And the task light (S1) was fantastic for reading, doing paperwork, etc.  All of the d.light lanterns lasted from sundown to bed time at full brightness -- the S10 lanterns were on the whole time (about 6 hours), while the S1 task lights were used intermittently (probably 3-4 hours).  Both the S10 and the S1 are designed for functionality -- the area lantern is very easy to hang, and the S1 task light puts light right where you need it.  Last but not least, they recharged the next day with only partial sunlight and were ready to go for a second night.  Long and the short of it:  D.light lanterns are awesome!  Hands down, these are the best power outage lanterns available, and at a great price.  I just placed an order for a few more.  These are far more valuable than battery-eating flashlights when facing a sustained power outage.  05-Nov-2012:  Important Note.  If you're looking for a whole-room lantern, as opposed to a task, light, you'll probably want to get the d.light S10.  The S1 (this product) is a task light, for reading, etc.  Both are great products -- just designed for slightly different uses.",The light that beat Hurricane Sandy,1351555200,17.0,,second product power stay read hand use bright foot work longer order dim space light hour configure week need lantern product area next night last least puts outage perform get important enough flashlight hurricane great test slightly recharge different hand real d.light go sundown long place partial hang oppose intermittently put task battery-eating no-brand need right whole functionality sandy far sunlight go sustained facing use large probably first ready hour bit price light light full want month time flawlessly live fantastic whole-room bed etc ago also bauer roll paperwork easy day keep difficult brightness buy d.lights comparable design dinner short best awesome along prepare eddie valuable lantern go well available note look us last
47,942043,5,False,"08 23, 2016",A1US87X5YUEQ7A,B01BHCLBRU,,Wayne Schulz,I use Speck on all my phones. I like the fit and it is one case where you don't have to worry that the buttons are blocked or become difficult to press. The grip is very good.,Grippy and consistently good quality,1471910400,,,difficult good press button case fit use become speck worry like phone block one grip
48,310815,5,True,"09 21, 2014",AEBQ80I9BYCPE,B00FC3V8QK,,Lo,I bought the hot pink one. I've had it almost a year. It's durable and cute. I only recently had a problem with the metal ring where it connects to the wristlets strap. It's also saved my phone many times. I'm very accident prone and my phone has not sustained any injuries in this case and I've dropped it many times. It's easy to clean and I use harsh chemicals to clean it when I leave work so I would definitely buy it again.,Excellent,1411257600,,,recently phone sustain many durable buy pink save case definitely problem accident i've use work i'm clean chemical almost wristlet ring would metal prone harsh buy one year also drop connects injury hot leave time strap easy cute
49,850645,5,True,"11 23, 2015",A7O9PE8SHBPO2,B015H9IQH2,,Mrs. Hopefully,"Love, love love the mint green color. very cute and slim, but sturdy. Exactly as pictured and what I was expecting. Actually, better than what I was expecting!",Slim but sturdy,1448236800,2.0,,sturdy color mint well picture slim expect actually love green exactly cute
50,830298,3,False,"08 26, 2016",A680RUE1FDO8B,B0148DEHCQ,"{'Size:': ' 5.7-Inch pouch iPhone 7 / SE / 6 / 5 & Galaxy S6 / S5 / S4', 'Style:': ' Bike / Stroller Clip'}",Jerry Saperstein,"I have balance problems that require me to use a walker. These balance issues also make it difficult for me to use my smartphone when Im walking.   What a great idea to have a case for my Samsung Galaxy S5 that would mount on the handle of my walker.   Well, it sort of works. I can use the clamp on mount on my walker with no issue.   The quick mount on the mount itself and the case is well designed  and part of a fairly versatile mounting system.   Okay, thats the good news.   The bad news is that the case simply feel like  it will not last very long, especially with the Galaxy S5 which seem to be as big a phone as the case will accept without stretching it beyond its limits.   And I have to take off the pretty thin bumper case I have on the S5 to get it into the ClickGo case  which means major problems when I need to put the phone back into handheld use. I have a handle attached to the case so I can safely use it while standing.  Jerry","The idea has promise, but the reality is disappointing.",1472169600,,,phone bumper use samsung mount like stand news simply need clickgo last problem get versatile take big great mean feel long handle fairly put im balance part jerry issue back smartphone thats walk beyond good quick safely walker major thin sort limit especially would accept issue bad also work difficult idea make case require design mount stretch galaxy okay without attached system seem handheld well pretty clamp
51,747827,5,True,"01 14, 2016",A1TDR7Y90SVCHL,B00YBYNQZM,{'Color:': ' Full Matte Black'},J.Z.,"Great cover, fits perfectly, doesn't have the slots in the corners as others, the material is tough and hopefully will last as long or more than the phone.",Slim and fit,1452729600,,,material phone perfectly great corner cover long hopefully fit tough others slot last
52,386533,3,True,"05 18, 2015",A18N00R1SVKLSE,B00IO6CA0K,{'Color:': ' Black'},moin saab,"Okay for the price, the skin on the belt clip starts to peal off after a month.",Three Stars,1431907200,,,okay clip peal month price belt start skin
53,514832,3,True,"02 21, 2018",ASS9RIDKZBIIF,B00MQSMDYU,{'Color:': ' Black-16750'},yh,long cable arrived damaged,Three Stars,1519171200,,,cable arrive long damage
54,333786,4,True,"01 9, 2015",A1G0B8D4QGELG5,B00GIOS3NS,,This Guy,"Tool longer than the expected delivery date, but it was the holiday season.  Serves its purpose well.  Feels sturdy and durable.  Great value for the price.",Feels sturdy and durable,1420761600,,,purpose sturdy durable great feel longer price serf date value season tool well expect holiday delivery
55,608501,2,True,"06 21, 2015",A3VIMJYZK9YT1A,B00PDG84I6,,Dawn Clark,Returned. Too short.,Arm not long enough. Had to return.,1434844800,,,short return
56,33869,5,True,"11 6, 2015",AVJAPT5DUYXCQ,B0042I3UJE,,Antonio Rodriguez Araya,I am very satisfied,Five Stars,1446768000,,,satisfied
57,32973,5,True,"01 19, 2015",ATH9ZJCCE0FOW,B00404XAOU,"{'Color:': ' Black', 'Package Type:': ' Standard Packaging'}",Epifania R.,Very nice!!!,Five Stars,1421625600,,,nice
58,630605,3,True,"03 23, 2015",A3IF6HKQK3CHMY,B00QQ8K9MY,{'Color:': ' WHITE'},Cesar,"Fits perfect, but the case got dirty way too fast its really hard to keep the white with the clear clean.  Its slim so it looks good but i would recommend a nother color.","Fits perfect, but the case got dirty way too fast ...",1427068800,,,nother look hard good case color dirty clean way get would recommend fit slim really white perfect keep clear fast
59,274097,4,True,"05 14, 2015",A2B5S1Y4VCK6E,B00DZTJKYU,"{'Size:': ' Old Bluetooth 3.0', 'Color:': ' other', 'Package Type:': ' Standard Packaging'}",Aziz,Good,Four Stars,1431561600,,,good
60,945841,5,True,"03 21, 2016",A2QJ7FJA8FM5P2,B01BLI4FWI,{'Color:': ' Black'},Rafael E. Puente Roca,I love this case. I wish it had a very inner soft silicone layer for added cushioning protection. Also adding extra grip features on the side..it's slightly slippery on the hand. The top plastic frame it's cheap and can be bent if not properly remove from bottom part. Other than that....it's a great case... It's overall the best case I've had for my phone. Simply love it.,I love this case,1458518400,,,remove bottom soft phone inner plastic add case slippery hand slightly great i've that....it's silicone overall best cheap layer cushion protection frame extra bent top simply also properly love part side..it's grip wish add feature
61,697138,5,True,"06 19, 2016",A29F4T1VXNA9AD,B00UZBMUK2,,Gerald Senear,This is permanently installed in my car. The only drawback is the Phone gets hot in the winter and cold in the summer when the air conditioning is on in the car. Has not seemed to hurt my smartphone however.,Would not do without it.,1466294400,,,summer phone air cold hurt car conditioning seem however drawback installed winter permanently get hot smartphone
62,1085979,3,False,"01 11, 2015",AK3JX0VAYJ2L2,B00NAD25CU,{'Color:': ' Purple'},marcus,Somewhat unsatisfactory quality,Three Stars,1420934400,,,somewhat quality unsatisfactory
63,680450,3,True,"02 15, 2016",A277GTAA1T4FYD,B00UAIN39W,{'Color:': ' Black'},Lisa,Nice phone case but for the price I kind of assumed continuous use would show over time.  After about a month it started to show but for the price it isn't bad!,Nice phone case but for the price I kind of ...,1455494400,,,nice phone kind month case use price continuous assume time would start bad show
64,306231,5,True,"05 18, 2014",A3JDWJTM1UBJCF,B00F8JEWT8,"{'Color:': ' black', 'Package Type:': ' Standard Packaging'}",J. Lamar Jackson,"I purchased one of these for my Note 2 last year.  I attached it to my mountain bike handlebar stem and used Nav and Fitness apps. I used the Note 2 holder for my Note 3 for awhile but the fit is not good.  I will soon drill a couple of holes (the Note 2 case had openings in the back) and use zip ties to attach this one.  Works great, better than anything I have tried yet.  If it rains?  Ziplock bag.","Quality, Simplicity.",1400371200,,,mountain holder soon good use case rain couple fit use great stem apps yet awhile hole well attach tried purchased tie drill ziplock bag zip one year note fitness back open work anything handlebar nav attach bike last
65,737411,5,True,"12 1, 2016",A1VNH59EE1H1O,B00XKJP2X8,{'Color:': ' Yellow'},Joseph Anderson,Awesome must buy cases,Five Stars,1480550400,,,case buy must awesome
66,1026939,5,True,"01 17, 2017",A5QHXC8TL5BQN,B01HBLS89K,{'Color:': ' BLUE for OnePlus 3 / 3T'},J,"At first, I was skeptical about this case because I didn't like how there are those lines in the back. However once u got my phone in the case, I understood why those were there. The Oneplus 3 has curve edges on the back so this case perfectly fit those edges and replicate how it feels. I had a spigen case before this one which didn't have the curve and remember thinking of how unpleasant it felt in the hand but this case feels great!  It's not a thick case but you can feel how protective the case in your hand. I'm not really sure how to describe it but all I have to say is, the moment you get the case, you'll know it's durable and protective base on how it feels in the hand. Also, you can make it your own but not hide the beauty of the phone by the choice of color they provide for the bumper. All in all, would recommend to anyone who has a Oneplus 3/3T  The only con I can think of is that the buttons are kind of flushed to the case so I can't tell immediately where the buttons are.  Update 7/18/18 I ended up buying another case because I didn't like the discoloration on the case overtime/my popsocket won't come off",Feels great in the hands!,1484611200,3.0,['https://images-na.ssl-images-amazon.com/images/I/61ZJAikSKrL._SY88.jpg'],know phone think bumper base hand like immediately however recommend flush come think oneplus can't get anyone button curve sure protective great buying feel color feel thick discoloration really spigen one tell back understood kind durable perfectly end fit hide first line update remember get would felt also provide edge popsocket overtime/my replicate make case choice moment i'm describe beauty con unpleasant say another skeptical
