,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,review_clean
11,531,3,True,"04 13, 2018",A353OJ19SEMPT4,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Annette t.,The material is real then hope they don't fall apart . to expensive for what you get.,Three Stars,1523577600,,,fall get material hope expensive real apart
12,2153,4,True,"05 2, 2017",A1SR58S4CXKU5G,B005AGO4LU,"{'Size:': ' 6.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Leslie Marks,"Lightweight, comfortable, supportive. Very happy I bought these shoes for working out.",Great training shoes,1493683200,,,happy comfortable lightweight shoe buy work supportive
13,421,5,True,"12 12, 2016",AZ7P3NH09B66S,B001IKJOLW,"{'Size:': ' 8.5 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Cotton,There very nice,Nice,1481500800,,,nice
14,241,5,True,"10 25, 2017",AF70T61UO8MCD,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' White/Metallic Silver/Black'}",Deb Lyon,Great shoes,Five Stars,1508889600,,,shoe great
15,1733,5,True,"08 7, 2017",A177WB7O660HS8,B0092UF54A,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Volt-pure Platinum'}",shannon Donaldson,Luv them!!,Five Stars,1502064000,,,luv
16,543,5,True,"03 22, 2018",AHQZL3LSIR57E,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Donna Rische,Great shoes. Fit perfectly. Comfortable right from the start. Light weight and perfect for a 12 hour work shift. Good price also.,Great shoes. Fit perfectly,1521676800,,,shift good perfectly fit great comfortable work hour price light weight shoe also perfect start right
17,915,5,True,"02 20, 2018",A3RNGBSBRJ3YAQ,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Andrea L Hogan,They were a gift  to my daughter she loved them,Their Cute and Pink,1519084800,,['https://images-na.ssl-images-amazon.com/images/I/71Q1TDIUL6L._SY88.jpg'],daughter love gift
18,1965,5,True,"03 31, 2016",A2TRI54C8EMCX,B0092UF54A,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Andrea Seo B.,"Love it!! Super comfortable and nice!! Got more than I expected, super flexible great for training. Definetly recommend it.",Love it!! Definetly recommend it,1459382400,,,expect comfortable great love flexible get training nice super recommend definetly
19,1673,5,True,"12 5, 2017",A1LKTJ6HKH077C,B0092UF54A,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",m.e,great,Five Stars,1512432000,,,great
20,1536,4,True,"10 11, 2016",A2QVLSH9P0BFA6,B009MA34NY,"{'Size:': ' 8 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",KayH,"I bought these sneakers for boot camp class.  They are very light weight and different than other sneakers that I have owned.  Have only used them a few times, but like them so far.",but like them so far,1476144000,,,far own buy used class camp different light weight like boot sneaker time
21,2656,5,True,"12 2, 2016",A1OZMZ4FLR5UPW,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Deborah M. Klein,Fit my size perfectly and very comfortable!,Five Stars,1480636800,,,size fit comfortable perfectly
22,435,5,True,"11 11, 2016",A3DIMXA53RL7P,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",B Savage,Favorite Nikes ever. I already owned this style and was ready for a new pair so I went with these. Love the color and they fit great.,Favorite Nikes ever,1478822400,,,favorite owned fit great already color ready style go ever nike pair love new
23,2512,5,True,"07 18, 2017",A1PFKS00R93MRZ,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Rakesh Duneja,This is a very attractive shoe. It is true to size and fits as expected. Very satisfied with the seller - delivered on time.,Very satisfied with the seller - delivered on time,1500336000,,,time size fit true attractive deliver expect satisfied seller shoe
24,2238,5,True,"12 28, 2016",A29KOO6WMPLGOQ,B005AGO4LU,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Perfect!,Just what I wanted!,1482883200,,,perfect
25,3092,5,True,"06 2, 2016",AIO1XEP0AIDQJ,B014IBJKNO,"{'Size:': ' 7 M US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",my3sons+3,"These shoes are awesome!  They are nearly weightless and feel great on my feet.  The first day I wore them I wore them ALL day on vacation.  I put them on the next day and did the same.  Besides the comfort, they are really a cool color!",Awesome shoes!,1464825600,,,day wear foot vacation great color first feel awesome cool besides shoe put nearly really comfort weightless next
26,2377,5,True,"06 28, 2018",A2IBS6PIPAGAB5,B010RRWKT4,"{'Size:': ' 5 M US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",J. Avila,My favorite cross trainers!,Comfortable,1530144000,,,cross favorite trainer
27,1608,5,True,"05 22, 2018",A1T708NWV60HSO,B0092UF54A,"{'Size:': ' 6 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Beatrice Garcia,"Super comfortable and fit my small feet perfectly. I have flat feet so a lot of shoes are not comfortable for long periods of time. I can wear the shoe all day long and they are super comfortable. They are light colored so any dirt will be seen right away, but they are easy to clean compared to other shoes Ive had. Would definitely buy another pair in a different color.",LOVE my new sneakers!,1526947200,,,wear day compare foot away perfectly definitely fit comfortable color different super clean light ive time color long shoe would see flat dirt buy pair period another right lot shoe small easy
28,456,5,True,"09 18, 2016",A218T4MO2D9DF3,B001IKJOLW,"{'Size:': ' 8.5 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,Very comfortable shoes. I have wide feet with falling arches. These help both and are comfortable enough that I can be in them all day long.,Very comfortable shoes. I have wide feet with falling arches,1474156800,3.0,,day fall foot enough comfortable help wide arch long shoe
29,1236,4,True,"03 16, 2016",A3P1MRTMU7EH0D,B009MA34NY,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amy S.,"The shoes fit well in the arch area. They are a little wider in the toe area of the shoe, you feel like you have a lot of room. This does not make the shoe uncomfortable, just had to get used to it. Love the shoe.",you feel like you have a lot of room,1458086400,,,get arch make use fit feel like shoe little toe well wider uncomfortable love lot room shoe area
30,762,4,True,"01 13, 2017",A3RP2S6J4VUA7D,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,The lines don't really show up unless there is a bright light on them. But other than that they are perfect. They are very true to size and are comfortable the first time you put them on.,4/5,1484265600,,,comfortable bright first line light time size put true unless really show perfect
31,1864,5,True,"01 1, 2017",A1LLX8PMQSAUHT,B0092UF54A,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",teco,"fits perfect, my daughter loves them",Five Stars,1483228800,,,daughter love perfect fit
32,1820,4,True,"03 15, 2017",A2AAABWQUYH26V,B0092UF54A,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",Beth C,"Perfect for the gym, could use a little more support in the toe area but very comfortable and light. Fit true to size.",Perfect for the gym,1489536000,,,comfortable use fit light size gym little true toe could perfect area support
33,2920,5,True,"05 22, 2017",A12FBA7DCFE5W7,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Julia,The shoe fit has expected. It is comfortable.,It is comfortable.,1495411200,,,expect fit comfortable shoe
34,2949,5,True,"04 10, 2017",A2AEJ9NTLWD61V,B014IBJKNO,"{'Size:': ' 7.5 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Karen Mary Rowe,"Love these, comfortable, light weight, great fit.",Sooo comfortable,1491782400,,,comfortable great fit love light weight
35,2413,5,True,"03 19, 2018",A3UTTXFSBNV2V7,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Mary,My knees were bothering me during HIIT workouts so i  purchased these shoes after researching many styles.  Fit true to size and are lightweight.  My knees feel better so so hard so good.  They are cute in too!!,My knees feel better so so hard so good,1521417600,,,many hard hiit good fit feel workout bother well size purchase shoe knee true research style lightweight cute
36,1765,1,True,"06 5, 2017",A3T9CL6JYWAP40,B0092UF54A,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Stacie,I've not even had them a month and the bottom is coming off. I'm not happy!,Falling apart already!!,1496620800,,,bottom come happy i've i'm even month
37,1467,5,True,"02 15, 2017",A6BHQ6FNIRI1K,B009MA34NY,"{'Size:': ' 7.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Donna Omar,"Great shoes - was looking for something to replace my barefeet so I can wear orthotics while kickboxing. These are light weight, hug my feet comfortably and have a thinner upper so I can still feel the bag when I kick AND they have good lateral stability. My feet are on the narrow side so it's hard to find shoes that are snug enough. These are perfect. Oh, and they are really cute too.",Great for kickboxing,1487116800,5.0,['https://images-na.ssl-images-amazon.com/images/I/71RSSpM4BvL._SY88.jpg'],wear foot hard orthotics upper good side enough kick something great find feel oh light weight stability hug shoe lateral comfortably snug really bag narrow replace kickboxing thinner still perfect barefeet look cute
38,842,5,True,"07 1, 2016",AS378UOMHULXO,B0058YEJ5K,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,"Look better than the picture, very comfortable, great support.",PERFECT,1467331200,,,well look comfortable great picture support
39,2672,5,True,"10 29, 2016",A2CP5A30XO5JUO,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Aaron O.,Love them!  Very comfortable and great for weight training!,Love them! Very comfortable and great for weight training,1477699200,,,comfortable great love training weight
40,902,5,True,"03 19, 2018",A2QPBIA0HKEL96,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",kristin,Love the color!,Five Stars,1521417600,,,love color
41,1782,5,True,"05 3, 2017",AJDX5KE665V0K,B0092UF54A,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Msmatt,As expected.,Five Stars,1493769600,,,expect
42,3168,5,True,"06 3, 2018",A3H6A9RH9LN2LJ,B0092UF54A,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Lea M,"Love these shoes! Great fit, very light weight.",Five Stars,1527984000,,,fit great love shoe light weight
43,1658,5,True,"02 1, 2018",A3VGHF7VNFBMCQ,B0092UF54A,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",sporting road,daughter loves them,Five Stars,1517443200,,,daughter love
44,1238,5,True,"03 6, 2016",A12AWD9L3DD93E,B009MA34NY,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,I recommend that!,Five Stars,1457222400,,,recommend
45,1557,5,True,"08 8, 2016",A36XF6818PQ4DJ,B009MA34NY,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sydney S.,These sneakers give me the motivation to workout because they feel so good and are great for any training,... me the motivation to workout because they feel so good and are great for any training,1470614400,,,give training good great workout feel motivation sneaker
46,2928,5,True,"05 6, 2017",AI4KO5XDRKDFR,B014IBJKNO,"{'Size:': ' 9.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Ms. Trainer,Arrived in time. Fit as exoected. They take some breaking in but I wore them 2 days in a row for more than five hours per day.,Wide sneaker for wide feet,1494028800,,,arrive per day wear take day fit time exoected hour row break five
47,683,4,True,"05 18, 2017",A10WPKF2VH1JWY,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. Mitchell,Wife happy with fit.,HIIT shoes,1495065600,,,happy wife fit
48,597,3,True,"11 4, 2017",A10Z8PKPUJ7YHO,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Pen Name,No arch support but l love the colors!,Three Stars,1509753600,,,love color arch support
49,1693,5,True,"10 29, 2017",A2620Z0QR2OFYC,B0092UF54A,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",matt,Comfortable and light,Best birthday present,1509235200,,,comfortable light
50,1878,4,True,"12 8, 2016",A1QGX3IWOHIZYA,B0092UF54A,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Red Bronze/White'}",Jenny Jones,Just too big otherwise I liked them!,Four Stars,1481155200,,,big like otherwise
51,1396,1,True,"06 5, 2017",A3T9CL6JYWAP40,B009MA34NY,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Stacie,I've not even had them a month and the bottom is coming off. I'm not happy!,Falling apart already!!,1496620800,,,bottom come happy i've i'm even month
52,817,5,True,"09 26, 2016",A2NKNE9SV2KIN2,B0058YEJ5K,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Reka,"I love these shoes. I exercise in them as well as just take them on longer walks. Feels good, looks GREAT!!",I love these shoes,1474848000,,,well look great love feel shoe longer walk good exercise take
53,580,3,True,"12 5, 2017",A2LSGH30A8AN2Y,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Karen Andrews,"These are a bit longer than they should be. I usually wear a 9 but could have easily ordered a 8.5. The width is accurate.  The pink is even pinker than shown and the light gray is over the very bright pink so it isn't as gray as shown in the picture. It makes the shoe a bit overwhelming. Also two grommets on each shoe is dark. I'm not referring to the dark grommets closer to the toe as shown in the photo, I'm talking about two grommets up at the top of of the laces (opposite side of side shown in photo). I thought it was faulty at first until I noticed they were on the same side of each shoe. Kind of odd and not pictured.  Overall, they are very comfortable shoes which is why I am keeping them...even if you can see me coming from a mile away.",I usually wear a 9 but could have easily ordered a 8,1512432000,,,away bright thought longer order refer opposite could faulty usually shoe wear dark pink grommet mile shoe keep picture pinker show odd kind comfortable talk accurate first bit light picture top also them...even even see close easily lace side gray photo width i'm overall two come make overwhelming toe notice
54,372,4,True,"03 8, 2017",A37K0VP2H8FKOU,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Amazon Customer,"I needed a wide size, that option was not available. So I went up a half size bigger hoping that would work. It's not quite comfortable but I am  able to wear them. I like the shoes.",Not quite wide enough,1488931200,,,wear option able hop comfortable quite work big like go size wide would shoe available half need
55,835,3,True,"08 5, 2016",A2SF88GW3AWEFK,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Junkie,"I LOVE the look and comfort of these shoes for style and lifting weights. Super cute and flezable. BUT for running, absolutely not!! It might just be my pronation/supnation and these shoes just do not work for my personal stride. I run about 2-4 miles every few days. Average of 8 miles a week and then sprints twice a week on a treadmill. Just after running with these 3 times, I am having major back issues that I have never had before.  MY STATS and other shoes: I road and trail run. I run on my tip toes on the treadmill and a lot of heal on the road. I am 5'6 169lbs with more muscle than an average runner. Built more like a sprinter than a marathon runner. I LOVE Nike FLEX bottoms. They really give me support and flex needed. I have also used Asics and Puma.",Hurt my knees and back running,1470355200,2.0,,give treadmill sprint sprinter bottom work flex stats like pronation/supnation average week comfort might time cute tip asics weight marathon shoe runner flezable really toe love lot need back heal muscle twice use day stride super major nike lift mile issue also road never trail build run style look run puma every personal absolutely support
56,126,4,True,"04 5, 2017",A3T8NHQYBQSV1X,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Black'}",Mark,I only give four stars because the pants have no pockets.,Four Stars,1491350400,,,give four pant pocket star
57,2765,3,True,"04 30, 2018",A3NAUSUOBMW1XH,B014IBJKNO,"{'Size:': ' 12 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Amazon Customer,ok but too big,Three Stars,1525046400,,,big ok
58,1570,5,True,"06 19, 2016",AXVYVUK058AM3,B009MA34NY,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",HP,"Wore these for the first time hiking the bluffs. Not the best traction on well worn rocks, but super comfy. No blisters, no achilles pain like with other shoes. Will continue to purchase Nike shoes, because my feet love them for all activities! ( except my home workouts, they drag pretty hard on the carpet)",Love,1466294400,3.0,,activity except wore foot drag hard home comfy bluff wear hike rock first super continue achilles nike best traction workouts pain like time purchase shoe carpet well blister love pretty
59,970,5,True,"09 25, 2017",A3V6I3EA3X3SCE,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",M Corrie,The fit was perfect! I Highly recommend this shoe.,Five Stars,1506297600,,,highly fit perfect recommend shoe
60,2923,5,False,"05 19, 2017",AT7UEQ7UJB0RU,B014IBJKNO,"{'Size:': ' 10 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",J.T.,"Love them absolutely comfortable. I'm very picky with sneakers and this ones for the price are great I use them for cross fit , boot camp & they work great . The sole is very flexible , true size . I have a wide feet and they fit perfectly. Very nice looking Great sneakers.",Amazing training Sneakers.,1495152000,4.0,"['https://images-na.ssl-images-amazon.com/images/I/71v+pR+F9YL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71wI75LkECL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71dpEwMzFpL._SY88.jpg']",foot nice picky perfectly comfortable great use fit camp work i'm price size wide sole true love cross flexible boot one look absolutely sneaker
61,2454,5,True,"11 27, 2017",A3OP70LPLALBKN,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Chelsea,Perfect!,Five Stars,1511740800,,,perfect
62,1069,5,True,"04 4, 2017",AZ7LUSY20ZFSC,B0014F7B98,"{'Size:': ' 10 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Maria Morales,Very comfortable. I love wearing them.,Five Stars,1491264000,,,comfortable love wearing
63,1011,4,True,"07 7, 2017",A29K85C92Z8HGR,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",MET,"It's been a long time since I've worked a cross training shoe. This shoe is very light and minimally passed compared to running shoes. That's not meant to be a knock, just a fact.  I ordered the shoes half a size up because as a former runner, I'm used to my feet needing room to spread and swell. I wish I hadn't because they feel a little roomy. I have orthotics, so I think I can remedy the issue once I swap those in.  Otherwise, very good shoes",Light shoes,1499385600,,,compare train foot orthotics good work used knock pass i've otherwise run i'm since minimally need light feel roomy mean time size long swap order shoe runner little remedy that's fact swell half cross issue think room spread former shoe wish
64,1775,4,True,"05 18, 2017",A10WPKF2VH1JWY,B0092UF54A,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. Mitchell,Wife happy with fit.,HIIT shoes,1495065600,,,happy wife fit
65,1611,3,True,"05 15, 2018",A1A8RABZPTD7HL,B0092UF54A,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Amazon Customer,Fit fine...did not like color in person,Three Stars,1526342400,,,person fit color fine...did like
66,2185,5,True,"03 21, 2017",A3A2DRPMDCRFBC,B005AGO4LU,"{'Size:': ' 9 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",Michael Carpenter,Got them for my girlfriend. She loves them. Says it's like wearing slippers because they are incredibly light.,Great shoes,1490054400,,,love girlfriend say slipper get wear incredibly light like
67,810,5,True,"10 19, 2016",A2HL6AXS8GU07F,B0058YEJ5K,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Picky daughter actually loves them.,Worth it.,1476835200,,,daughter love actually picky
68,3126,5,True,"04 26, 2018",AHZ8GGXF4BCNP,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Pure Platinum/Blue Glow/Wolf Grey'}",Melissa Williams,Love these shoes.. they are so comfortable.,Five Stars,1524700800,,,comfortable love shoe
69,3122,3,True,"05 15, 2018",A2BM6XH033ZQ3I,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",amazonuser,The shoe is too large. When you do lunges it hurts the heel. The shoe size from a local store is the size I ordered from Amazon however the size or fitting seems to be large,somewhat large fit,1526342400,,,local heel large seem amazon size order however fitting lunge shoe store hurt
70,947,5,True,"11 10, 2017",A35U6TP5276HMD,B0014F7B98,"{'Size:': ' 10 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",LORNA DOUGLAS,Fit comfortable,Five Stars,1510272000,,,comfortable fit
71,2697,5,True,"08 20, 2016",A2S1234WV0NH27,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sonj,"Favorite training and walking-around sneakers. They look good with just about anything, and are comfortable for most situations. With the exception of running (for which I use proper Mizuno running sneakers with an arch-support insole), these sneakers are my go-to. If I could, I'd take away a 1/2 star for arch support - I have a slightly wider front of the foot and arches that are a little on the high side, so I do look for a good under the foot fit. I could probably tie the laces differently or put in an insole(they're pretty expensive), but as is, when I did a zumba class in these, my arch began to twinge :( However, this is overall an awesome shoe that I will continue to stick with for going out, day to day walking, and for training and gym use (with the exception of running and zumba (although hip-hop was fine). The shoes have a great flexibility to them and don't look ""dirty"" easily. My previous pair of flex supreme TR 3s have lasted for a good 2 years and are just now on the verge of being worn out. This is the optimal sneaker that is flexible in more ways than one: from pointing you toes to leg-pressing, from gym use to shopping to adding a sporty edge to a dressy night out, the flex has it all.",Simply Supreme.,1471651200,,,sporty away use foot star dirty flex insole however way could edge fine expensive night differently high favorite insole(they're i'd twinge take great slightly although tr shoe put sneaker little pair one optimal toe shop dressy supreme arch sneaker walk hip-hop point train walking-around go exception situation good add probably worn comfortable fit tie arch flexibility leg-pressing begin wide proper go-to verge mizuno front easily day year lace side class run continue stick overall awesome previous look gym zumba flexible anything arch-support last shoe pretty support
72,1685,5,True,"11 9, 2017",AKZNLII88A0KO,B0092UF54A,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,"My favorite running shoes!  The wall of the shoe is very thin, which makes them very comfortable to wear if your feet swell as you run.  I would not recommend for use on concrete or a treadmill, as there isn't very much impact absorption, but they are perfect for trail running!",Perfect for trails,1510185600,,,wear treadmill foot favorite concrete impact much trail comfortable use run thin run shoe would recommend make swell absorption perfect wall shoe
